query_id	page_id	page_title	score	daily_pvs
106	31579266	Holden Commodore (VF)	2.5	582
95	9785195	Randeep Hooda	2.5	1792
40	39410821	Cantab Capital Partners	0.5	15
119	1309831	Tomorrowland Transit Authority PeopleMover	0.5	99
68	46284652	NA	1.5	5
24	20883991	NA	1.5	2
115	1684674	Discovery (Mike Oldfield album)	1.5	71
64	708461	List of hospitals in Hungary	0	16
56	2235539	Cooking appliances	1	19
110	236695	List of root vegetables	0.5	951
83	3073220	Accattone	0	60
110	638106	Tragopogon porrifolius	0.5	78
84	50289819	List of songs recorded by Paul Simon	1	21
7	318621	Michael (archangel)	0	3123
42	3568837	Dallas–Fort Worth Film Critics Association Award for Best Screenplay	1	3
127	36335472	NA	1.5	4
92	1662116	Legend of Lemnear	0	37
130	36043942	ZombiU	1.5	291
119	375975	List of Disneyland attractions	1	192
96	38689962	Dragon Seed (novel)	0.5	13
29	12672171	List of defunct department stores of the United States	0.5	560
133	37125294	List of animated feature films of 1993	0	24
126	13318685	Russian wedding traditions	0	113
16	3372232	African iron overload	0.5	21
64	5612472	List of hospitals in Slovenia	0	10
112	38795806	The Fosters (2013 TV series)	1.5	3780
106	670902	Uniforms and insignia of the Schutzstaffel	2	771
119	39050424	LiveStyle	1	83
46	72890	Utah Jazz	1	871
116	36084923	Quantum fiction	0.5	24
5	50642108	NA	2.5	1
45	2145471	Mary Browne	0.5	16
86	64704	Economy of Iran	0	437
112	187586	Family Guy	2.5	6237
21	302275	Mothra	0.5	1180
114	7257286	NA	1.3333	7
27	228551	Eleanor of Provence	1	192
112	46292168	2016 Kids' Choice Awards	1.5	148
87	33193162	Vision in fishes	0	165
93	20159692	NA	3	5
90	29346338	Nilamadhav Temple	2	41
39	3177678	Japanese street fashion	2	311
50	343250	Junkanoo	0.5	122
8	30964947	NA	0	1
33	5837175	Denmark Street	0.5	146
101	15858901	NA	0.5	6
12	867542	Topical medication	1.5	389
82	31453049	NA	0.5	2
6	1957080	Red Paint People	1	34
122	9403610	Interest in possession trust	2	28
85	220386	Phaser	2.3333	57
55	1309924	NA	0.6667	8
30	34675238	Up Close and Personal Tour (Guns N' Roses)	1	54
39	1866983	Restoration style	2.5	16
59	15593	JFK (disambiguation)	2.75	37
62	19283178	Benito Mussolini	0	7203
107	14564587	Space modulation	0.5	28
86	761068	National Assembly of Pakistan	0	712
29	27909358	NA	0.5	5
101	4193519	List of county subdivisions in Michigan	1.5	8
106	1055984	SS-Verfügungstruppe	1.5	116
77	5469395	Nintendo 64 controller	1.5	155
117	56565	Circadian rhythm	0.5	1480
49	3930665	Daniel Vacek	1	12
24	6528248	Rhythmic oldies	1	14
53	263380	Homosexuality and psychology	0	288
6	40186	8th millennium BC	0	197
21	22256893	The Ultimate Fighter: Heavyweights	1	135
71	43326718	Malaysia Airlines Flight 17	3	1388
69	43326718	Malaysia Airlines Flight 17	2.5	1388
39	3654475	1600–50 in Western European fashion	2	204
17	4775168	Cuddalore district	0.5	132
40	3587329	Mutual fund fees and expenses	2.5	141
89	6733058	List of public signage typefaces	2.5	80
118	17414699	Genghis Khan	0	8277
15	2975	Anti-Ballistic Missile Treaty	1.5	203
112	1273596	House (TV series)	1	3903
78	10927369	State Border Service (Azerbaijan)	0.75	16
50	9084171	List of Caribbean membranophones	1	14
74	43117009	2015 Masters Tournament	2	68
86	16440590	Rehman Malik	0	68
39	1342735	Argyle (pattern)	2	223
125	441617	Tribal sovereignty in the United States	0	396
68	213018	Evangelical Church in Germany	0	208
71	6839571	RHB Bank	0	193
122	417044	Real estate investment trust	1.5	685
10	31033902	2011 Union budget of India	1	9
39	1680106	Lolita fashion	1	487
47	49224983	Red Hood (Gotham)	2	18
75	39771416	Mercedes-Benz trucks	2.6667	32
52	89371	Combinational logic	2	260
15	736540	Ballistic Missile Early Warning System	2	127
88	13472986	Polypodium vulgare	2	43
53	6118686	History of lesbianism in the United States	3	97
30	2546975	Welcome to the Videos	1	28
33	2022688	Daniel (disambiguation)	0	40
124	29375024	BT Infinity	0	61
64	708486	List of hospitals in Croatia	0	20
86	38993190	NA	0	1
18	392487	Beast (comics)	0	794
38	2243880	Ful medames	2.5	245
40	163118	Investment banking	1	1594
65	7473	Chelsea F.C.	0	13733
5	49315122	United States presidential election in Rhode Island, 2016	0.5	90
125	1662857	Objectivism and libertarianism	0	62
126	13745465	Common Sense (John Prine album)	2.5	50
79	10720479	Beverly Heights, Edmonton	0	6
22	28908861	NA	1	2
6	6815039	3rd millennium BC in North American history	2	8
99	1213664	La Bamba (song)	3	701
78	556939	White Ensign	1.75	221
32	46996806	Bend & Break	2.5	4
23	105803	Remote control	1.25	737
25	24173901	Extron	0.3333	11
73	16612688	Gertrude Elizabeth Blood	1	26
30	12156241	Guns N' Roses/Metallica Stadium Tour	0.5	155
30	23616852	"""The Spaghetti Incident?"""	0.5	612
64	713506	List of hospitals in Cyprus	0	11
36	253272	Michaelis–Menten kinetics	2	647
51	27333860	Katharina tunicata	0.5	26
64	708495	List of hospitals in Denmark	0	32
30	16448862	List of Unreal Engine games	0	819
3	826723	Angular diameter	0.5	600
93	15100945	NA	2.5	1
101	30195045	NA	1	3
101	1219946	List of U.S. county name etymologies (S–Z)	1	12
12	875883	Hospital-acquired infection	1	448
100	40967532	Adarna (TV series)	0	31
74	46393241	2016 Masters Tournament	2.5	58
3	5340526	Fujitsu Eagle	1	10
22	9458920	NA	1	8
89	2094675	The Public Enemy (professional wrestling)	0	80
40	475027	Estate agent	1	210
119	29384054	Incidents at Disneyland Resort	0	507
114	4939127	The Simpsons (season 14)	0	206
85	146808	Non-lethal weapon	0.6667	274
99	16932218	Lonely Teardrops	1.5	42
59	556411	Clone High	1	298
9	13327740	The Message (Nas song)	1.5	74
5	40846570	Indian Super League	2.5	2191
40	2964862	Private banking	2	508
85	33414528	Torrey Canyon oil spill	0	93
61	29482370	Kyrgyz in Pakistan	0.5	3
127	138627	Hundred, West Virginia	1.5	22
127	138629	New Martinsville, West Virginia	1.5	35
127	138630	Pine Grove, West Virginia	1.5	5
127	138631	Smithfield, West Virginia	1.5	11
61	27688330	NA	2	2
42	48913803	Dallas–Fort Worth Film Critics Association Awards 2015	1.5	4
92	4840844	Tenbatsu! Angel Rabbie	0	8
59	45391245	AirTrain LaGuardia	0.3333	114
58	1228175	IAI Westwind	0	148
59	5119376	John F. Kennedy	3	13745
37	34294339	NA	1.3333	1
22	51133845	NA	1	2
29	742614	Defunct companies	0.5	25
100	23117208	List of Royal Pains episodes	0	362
5	42812650	The Island with Bear Grylls	0	329
20	46382490	BET inhibitor	0.5	66
33	5948655	Elton John singles discography	2.5	321
25	11722142	Creston Electric Instruments	1.3333	9
78	4341152	Union mark of Norway and Sweden	1.25	25
78	13090210	NA	1.5	7
55	1359267	Halifax Peninsula	1.6667	23
128	2152548	List of Prime Ministers of the United Kingdom	0	3496
115	1799409	Truro murders	0	66
101	433578	Index of U.S. counties	1.5	72
114	195565	One Fierce Beer Coaster	0	107
120	2337719	List of Impact Wrestling personnel	1.5	3318
112	163246	All in the Family	2	1844
33	1203631	Elton John (album)	2.5	348
10	12393907	Penumalli Madhu	1	4
74	51281332	2016 Sydney Darts Masters	0.5	38
86	28102558	Lempel–Ziv–Stac	0.25	34
18	33275318	Beauty and the Beast (2009 film)	3	96
124	35306935	Global Internet usage	0.3333	498
111	196027	Hans Bernd Gisevius	1	71
49	1513329	Grand Slam (professional wrestling)	0.5	4256
39	4251074	2000s in fashion	2	433
37	47635908	Matthew Stevens (musician)	0.6667	19
98	37289414	Islamic bicycle	0.5	20
70	8093601	Swamp Thing (album)	2	6
18	1727946	Beauty Shop	0	314
3	261580	Gauge	2	278
39	5005218	Persian embroidery	2	16
47	2448847	The New Batman Adventures	1	756
59	4619728	John F. Kennedy Memorial Bridge	1.25	42
20	4971985	Bromodomain	2	67
33	1203666	Tumbleweed Connection	0	407
110	47840723	Leek	0.5	901
104	248398	Spider-Man (1994 TV series)	0	901
110	11465977	Puccinia asparagi	1	8
92	16473560	List of quiz arcade games	2	9
4	237019	Aberdeen F.C.	0.5	834
100	794078	Chigs	0	31
94	15839	Joey Ramone	1.5	1126
86	1595709	People's Progressive Party (Guyana)	0	49
53	20643298	LGBT rights at the United Nations	0.5	118
6	23310612	Coetan Arthur	1	9
35	3340881	Environmental philosophy	1	151
30	42196437	List of songs recorded by Guns N' Roses	2	248
80	47015413	Africa Women Cup of Nations	2	35
44	38878700	Revolutions of 1917–1923	2	139
23	703058	Aircraft flight control system	1.25	397
89	523763	Public display of affection	0	327
88	1285621	Pleopeltis polypodioides	2	26
23	20913655	Flood control	1.5	461
31	41997579	Audiomachine	0	150
9	152831	Ethnic minorities in China	0	257
6	4620	Bronze Age	2	2616
114	1203711	Great Sacandaga Lake	0	126
50	49233408	Paranda (music)	1	4
7	4972033	Creation Seventh Day Adventist Church	0.5	15
129	43220483	20 Once Again	0	154
23	810503	Aircraft controls	1.25	7
12	466440	Clostridium difficile infection	0	1957
56	261642	Skin effect	1	636
95	45465099	Randeep Guleria	1.5	49
65	4939277	The Simpsons (season 10)	0	424
47	7831056	Sal Maroni	0.5	231
114	794129	Adolphus Busch	0	177
12	933395	Stye	0	1980
104	43933204	NCIS (season 12)	0	338
68	44391957	NA	0.5	6
2	1013377	Pretty Baby (1978 film)	1	771
111	48954904	NA	1.5	34
23	357636	Flight control surfaces	1.25	310
112	39362074	Welcome to the Family (TV series)	2	31
95	39888153	Randeep Grewal	1.5	17
124	9084446	Satview Broadband	0.3333	20
78	40671039	List of aspect ratios of national flags	0.75	152
63	2596386	Double dative	2	11
83	19619363	Censorship in Italy	1.5	44
106	3087910	SS Main Office	1.5	28
52	8453671	Subtractor	1	298
105	745000	List of ice cream brands	0	612
68	158300	Lutheran Church–Missouri Synod	1	314
57	20422186	Informed consumer	1.25	29
25	16950535	NA	1.3333	5
96	12998344	American Goddess at the Rape of Nanking	2	9
115	48441949	The 1984 Suite	1.5	11
64	9489667	List of hospitals in Bosnia and Herzegovina	0	6
47	7560754	Gotham (typeface)	0	135
42	41394099	Dallas–Fort Worth Film Critics Association Awards 2013	2	8
124	1482292	Vodafone UK	0	150
94	6209079	Ramones discography	2	286
72	4292152	Death of Marilyn Monroe	2.5	1388
4	27421172	Scotland at the FIFA World Cup	1.5	49
40	17362869	Carried interest	1.5	410
94	990784	Tommy Ramone	2	514
64	55904	Belgrade	0	2247
132	8915336	74th Grey Cup	1	11
30	1578251	Live Era '87–'93	1.5	89
102	5128118	Niland brothers	1	359
59	22044230	Skaboy JFK	0.5	5
79	3079753	Burnaby North Secondary School	0	18
120	29495997	List of people from the London Borough of Haringey	0	11
53	29487031	Coming Out Under Fire	1	7
68	261708	Wisconsin Evangelical Lutheran Synod	0	141
133	38119160	Brazilian general election, 2014	0	127
77	1494288	Bomberman Hero	1	62
65	40623697	List of Agents of S.H.I.E.L.D. episodes	0	2196
8	5037650	Little Chicago (novel)	2	4
91	371299	Qualitative research	1	1303
29	3660727	Defunct banks of the United States	0.5	13
40	335446	Education in England	1	1338
24	1990231	Olga Souza	2.25	75
93	20913753	Drama	0	2016
33	43695707	Cissy Houston (album)	1	9
76	646748	Midazolam	1.5	2351
34	41156197	NA	0.5	4
100	16995601	Wallander (UK TV series)	0	1040
55	3268200	Richmond, Nova Scotia	1	20
82	14433897	Sebastian Castro-Tello	0.5	6
128	24170	Palace of Westminster	0	2012
133	30985	Tabloid (newspaper format)	0	623
90	29580908	Mahaprasad (Jagannath Temple)	2.5	105
90	2450119	Cuttack district	1	72
6	73327	Minoan civilization	0.5	1549
54	898805	NA	1	2
27	15650750	Provence wine	1.5	135
68	23371382	Lutheranism	1.5	2247
93	50178665	Tiffany Mitchell (basketball)	0.5	17
26	217940	Kraut	0.5	296
63	4382331	German nouns	0	55
11	42155644	Southern Reach Trilogy	0.5	251
2	10002046	List of The Flintstones media	0.5	30
81	171647	Alderney	0	403
132	8371841	Ben Zambiasi	2.5	21
65	33455746	List of Grimm episodes	0	1269
23	188035	Control key	1	396
129	11460228	And Their Name Was Treason	0	82
87	21964054	Pineapplefish	1.5	13
74	1506950	Men's major golf championships	1.5	1004
45	1506950	Men's major golf championships	2.5	1004
100	1351303	Type Four platform	0	34
1	4218505	Lane snapper	2.6667	44
112	6577803	The Addams Family (1964 TV series)	2	916
15	9404044	A-135 anti-ballistic missile system	1.5	186
31	10087485	Rosencrantz & Guildenstern Are Dead (film)	0	202
119	1690487	Skyway (Disney)	1	97
116	245395	Underworld (DeLillo novel)	1	230
120	2399892	Gordon Lee (footballer)	0	36
75	736917	Mercedes-Benz G-Class	1	2275
62	1195048	Lane departure warning system	0	235
56	1629848	All-Clad	0.5	66
101	82159	List of counties in New York	0.5	1081
44	865562	Conservative revolutionary movement	1	106
89	24222	Public-key cryptography	0	1952
24	7839	Corona	0.25	8605
121	42122913	NA	3	3
29	3132350	Smokefreerockquest	0.5	14
23	769705	Widget (GUI)	1	116
13	391794	Hassler Whitney	0	46
63	617841	Benefactive case	0.5	15
9	32432	Virginia	0	4749
133	2252465	Yaroslav Popovych	0	24
7	3251890	History of the Seventh-day Adventist Church	2	263
61	44853875	NA	2	3
84	10538123	Cecilia (Simon & Garfunkel song)	0	155
29	49282742	The Funk Hunters	1	10
37	26337141	NA	2.3333	1
4	5753245	1978–79 in Scottish football	2	8
87	4710346	Newport Aquarium	0.5	51
31	18153153	Middle Men (film)	0	254
101	9838274	NA	0.5	3
117	21462726	NA	2.5	1
119	351943	Tomorrow's World	0.5	133
112	340422	Family Matters	2	1746
89	3768009	Code signing	0	170
62	16064203	Drama Desk Award for Outstanding Actor in a Play	0.5	20
90	2505497	NA	2.5	9
128	3555021	Red box (government)	3	123
86	401102	Zulfikar Ali Bhutto	0	1305
120	6217677	Lee Williamson	0	36
30	34348752	Voice – Danmarks største stemme	0	36
67	15646417	Hugh R. Thomas Bridge	0.5	4
80	4513491	Football continental championships	0.5	88
118	253655	Peplum (film genre)	0	154
31	302808	List of films considered the worst	0	4299
2	302808	List of films considered the worst	0	4299
99	188121	La Bamba	2	28
129	7479002	List of Las Vegas episodes	0	160
106	22314716	Waffen-SS foreign volunteers and conscripts	1.5	318
95	44846706	Main Aur Charles	1.5	172
133	210213	Nelvana	0	317
115	27918049	Texas Killing Fields	0.5	358
110	827106	Crithmum	0.5	65
75	81636	Unimog	1.25	897
64	709926	List of hospitals in Germany	0	49
7	22904550	Bell Memorial	0	13
11	36773607	Planetary Annihilation	0.5	83
63	147176	Latin grammar	2	222
65	40148714	List of The Bridge (U.S. TV series) episodes	3	79
119	3634471	Jon Hamm	0	6012
23	40684	Access control	1.5	994
106	1523439	SS-Totenkopfverbände	1.5	624
124	147184	Broadband	0.6667	831
47	1982193	Harvey Bullock (comics)	1	353
63	2785010	Old English grammar	0	197
24	25100020	The Summer Is Magic	0.5	21
110	57078	Taro	1	1707
52	40695	Adder–subtractor	2	100
36	14253816	Biodegradable polymer	0.3333	145
24	20233977	Yasmin K.	1	20
117	20233977	Yasmin K.	2	20
72	48891	Joe DiMaggio	1.5	2449
12	43532031	NA	0	2
89	507648	No symbol	1	278
120	49315586	Andrew Everett	1.5	196
115	39523627	Cambodian genocide denial	2	100
110	5791492	Vegetable	3	1860
5	42557189	FC Goa	0.5	784
89	21487616	Public notice	0.5	76
23	1949447	Motion control	1.25	121
118	33464072	NA	2	1
87	24330	Porcupinefish	1	193
100	15806102	Top Gear (series 1)	0	70
2	8191759	List of Walt Disney and Buena Vista video releases	0.5	718
129	23830288	Recent additions/2009/July	0	9
38	31473425	Clothing in ancient Egypt	0	331
23	81682	Social control	1.25	338
3	23207701	Dana 70	0.5	94
35	737047	NA	2.5	10
68	46284568	NA	1.5	4
72	16053551	Marilyn Monroe performances and awards	2.5	101
47	1982238	Gotham City Police Department	1	133
7	1957663	Tanza, Cavite	0	109
33	41910048	The Man (Aloe Blacc song)	0	88
25	39665444	Haivision	1.6667	12
94	13885225	Gabba Gabba Hey: A Tribute to the Ramones	1.5	12
51	12295979	Chiton glaucus	0.5	5
117	21626668	The Cramps discography	0	64
40	1310440	Structured finance	1.5	176
105	47849263	Quark (dairy product)	1	996
105	39935792	Circassian cuisine	0.5	42
105	7985	Dill	0.5	909
21	21110579	Randy Couture vs. Chuck Liddell	1	38
23	188213	Yahoo!	0.75	3827
12	646966	Tea tree oil	0	1250
56	15957815	Flattop grill	0	89
73	31145785	David Ferguson (reformer)	0	4
26	859962	Glossary of German military terms	0.5	215
18	40861499	Beauty and the Beast (franchise)	3	94
8	789130	Adam (given name)	0	77
81	22721959	National Pension System	2.5	382
3	8007	Diameter	1	939
7	6946633	28 Fundamental Beliefs (Adventist)	1	230
15	9404236	A-35 anti-ballistic missile system	2	68
57	171855	Industrial policy	0.6667	297
98	47316304	NA	0	4
19	5362967	Brighton and Rottingdean Seashore Electric Railway	0	30
11	2039635	Annihilation (disambiguation)	3	15
91	515924	Quantitative analysis	2.6667	108
64	709945	List of hospitals in Switzerland	0	38
94	294884	End of the Century	1.5	190
129	212829	Seka	0	822
62	7511903	McKillop Street, Melbourne	0.5	4
38	187781	Egyptian Museum	0.3333	304
66	43016033	2014–15 A.S. Roma season	1	62
43	41531133	Japanische Internationale Schule Frankfurt	0.5	6
41	25091940	Bradford Robotic Telescope	1	5
4	1269606	Ally MacLeod	2	29
78	11902823	Bravo Zulu	1.75	275
50	65384	Island Caribs	0	542
73	600171	Mary Somerville	0	120
126	44187499	90 Day Fiancé	0	2136
88	12907696	NA	2.5	2
57	638834	Economic model	0.6667	335
43	229236	Frankfurt School	3	1437
59	589685	Profiles in Courage	0.25	216
68	44395556	NA	1	4
59	32866171	John F. Kennedy assassination conspiracy theories	1.75	1701
84	42705060	Punky's Dilemma	1	18
37	3782398	Living people	0	8514
128	349823	Royal Mail	0	629
68	46284677	NA	1.5	6
13	2233539	List of characters in the Honorverse	0	40
76	39022230	Buccal administration	0.5	126
97	39215084	List of red seaweeds of South Africa	2	4
61	23505559	July 2009 Ürümqi riots	0	147
97	27959181	Corallina	2	10
36	543106	Enzyme unit	2	156
9	4939757	Visions of Gandhi	1.5	39
104	34463633	Semper Fi: Always Faithful	0.5	12
23	3391379	Lighting control system	1.25	188
25	3391379	Lighting control system	1	188
16	29343636	Bantu mythology	2.5	135
9	1875865	New Jack	0.5	381
78	2809754	French ensigns	1.75	38
90	4997022	Dharmapuri, Jagtial district	0.5	23
96	483232	Prince Yasuhiko Asaka	1.5	94
116	5300129	NA	0	2
59	23658402	CIA Kennedy assassination conspiracy theory	1.5	259
89	26681251	Power 2010	0	3
64	3391396	Istanbul	0	4186
13	333126	Adunis	0	119
105	1671080	Skyr	0	593
34	1048489	Vasa vasorum	1.5	106
73	31645611	Wedding dress of Sarah Ferguson	0	41
85	4448173	Defiant (Star Trek: Deep Space Nine)	1	39
43	12591022	Frankfurt School of Finance & Management	2	60
80	7225266	Africa U-17 Cup of Nations	0	40
79	8843251	Evansville Vanderburgh School Corporation	0	19
54	39582	History of Australia	3	1231
98	1875894	Freeride	1.5	104
123	23666615	Uncle Tom's Cabin (1965 film)	2	25
64	3138560	List of hospitals in Romania	0	13
12	34947001	Charles Thom	0	8
35	171964	Environmental ethics	1.5	1743
24	15728573	Baby Baby (Corona song)	1.25	32
62	963915	White Hart Lane	0	2343
79	5988295	Clanton Park, Toronto	0	15
23	1359818	Johnson Controls	0.75	821
113	606199	Max Mosley	0	352
33	12558284	Blue Eyes (Elton John song)	0.5	56
62	3588045	Broad Street (Philadelphia)	0	50
122	1703886	Ilam	1	17
13	4620241	WikiProject Video games/Requests	1.5	29
125	6971349	Navigable servitude	3	12
129	6717398	Aarzoo	0	277
131	6248846	Andover workhouse scandal	0	21
91	510629	Quantitative analyst	2.3333	515
3	1966049	Gauge (bore diameter)	1	878
107	40931	Compatible sideband transmission	2	4
121	47224654	True Detective (season 1)	3	5
60	42622950	Kyle Schwarber	3	345
25	9633767	Norwayne High School	1	9
96	2109699	Nanking Safety Zone	1	39
12	1093628	Smoked meat	0	274
